Frequency [GHz]	Zx imag [Ohm/m]	Zy imag [Ohm/m]
3.585539857459816780e-06	7.158049597360268235e+06	2.040545329290048778e+07
3.703126675869923221e-06	7.084760228480820544e+06	2.019040667918870971e+07
3.824569722466998750e-06	7.009067354396456853e+06	1.996830766943015531e+07
3.949995461220647668e-06	6.930892152798321098e+06	1.973892498218710721e+07
4.079534503452449404e-06	6.863000387002668343e+06	1.954046565643062070e+07
4.213321743847289341e-06	6.797069851891237311e+06	1.934802991477508470e+07
4.351496500925044872e-06	6.728977142555559054e+06	1.914928329456034675e+07
4.494202662119142613e-06	6.658651351071576588e+06	1.894401883221585304e+07
4.641588833612781958e-06	6.586019244108890183e+06	1.873202277685628831e+07
4.793808495089106764e-06	6.511005186669657007e+06	1.851307436769334599e+07
4.951020159556351225e-06	6.433531063326547854e+06	1.828694560414780304e+07
5.113387538414320594e-06	6.364459911784889176e+06	1.808597201949139312e+07
5.281079711934330620e-06	6.299898817514129914e+06	1.789857219340151548e+07
5.454271305329836335e-06	6.233220459464367479e+06	1.770502664025336131e+07
5.633142670601352205e-06	6.164355402537569404e+06	1.750513381257562339e+07
5.817880074344935696e-06	6.093231934530271217e+06	1.729868555320165679e+07
6.008675891719681185e-06	6.019775991456531920e+06	1.708546687850640342e+07
6.205728806776500758e-06	5.943911080421829596e+06	1.686525575453438982e+07
6.409244019356456972e-06	5.874299443392648362e+06	1.666366297853056528e+07
6.619433458774388568e-06	5.811810896839570254e+06	1.648326418748623505e+07
6.836516004510238809e-06	5.747273055154274218e+06	1.629694926645109244e+07
7.060717714137765353e-06	5.680618712252285331e+06	1.610452419752811268e+07
7.292272058728313350e-06	5.611778458043587394e+06	1.590578860005530342e+07
7.531420165974376510e-06	5.540680606152883731e+06	1.570053552194062434e+07
7.778411071286482598e-06	5.467251119269413874e+06	1.548855122415364720e+07
8.033501977124735881e-06	5.397752733832745813e+06	1.528821635617120191e+07
8.296958520834915102e-06	5.337939612777724862e+06	1.511641935686287470e+07
8.569055051268345481e-06	5.276164936452473514e+06	1.493898832101775892e+07
8.850074914473438512e-06	5.212364376177750528e+06	1.475573848191799223e+07
9.140310748756224233e-06	5.146471493632542901e+06	1.456647901347076707e+07
9.440064789417603028e-06	5.078417671668894589e+06	1.437101283149268292e+07
9.749649183484097127e-06	5.008132042857888155e+06	1.416913638847740367e+07
