Frequency [GHz]	Zx real [Ohm/m]	Zy real [Ohm/m]
5.342293299538352136e-07	3.114810381710871588e+05	7.078921747311052168e+05
5.517492376129122323e-07	3.183829983878231142e+05	7.252155765703660436e+05
5.698437059469141914e-07	3.255113065395824378e+05	7.431070947288703173e+05
5.885315775191450570e-07	3.328733856462141848e+05	7.615853604290051153e+05
6.078323128297229089e-07	3.404769021635139943e+05	7.806696158991029952e+05
6.277660105806500796e-07	3.483297739666400012e+05	8.003797344112156425e+05
6.483534286054720147e-07	3.558164792631763848e+05	8.194901023210309213e+05
6.696160054853222944e-07	3.634305383110058610e+05	8.389910868703919696e+05
6.915758828738524922e-07	3.712942983841237146e+05	8.591316009802045301e+05
7.142559285543126448e-07	3.794159483607144211e+05	8.799326178509581368e+05
7.376797602527731619e-07	3.878039456710270024e+05	9.014157984936296707e+05
7.618717702322991504e-07	3.964670251044681063e+05	9.236035142862439388e+05
7.868571506936852863e-07	4.054142079055217910e+05	9.465188702701719012e+05
8.126619200091945450e-07	4.140257224235783215e+05	9.688889480837798910e+05
8.393129498166364485e-07	4.226548847231713589e+05	9.914468704353758367e+05
8.668379930019773693e-07	4.315670380870646914e+05	1.014744573803140898e+06
8.952657125996391396e-07	4.407714631313474965e+05	1.038806319107179064e+06
9.246257116405743783e-07	4.502777448274259223e+05	1.063657162897966104e+06
9.549485639791965964e-07	4.600957824832730112e+05	1.089322983448830899e+06
9.862658461312820294e-07	4.702358000520137721e+05	1.115830507704141084e+06
1.018610170155975315e-06	4.800998997115390375e+05	1.141911288032933837e+06
1.052015217616159169e-06	4.898237274926697137e+05	1.167859538084710483e+06
1.086515774652537176e-06	4.998664455991079449e+05	1.194658754040699452e+06
1.122147768207980340e-06	5.102385119535851409e+05	1.222336843099605292e+06
1.158948303439811928e-06	5.209507274436029838e+05	1.250922627669226378e+06
1.196955702359042833e-06	5.320142471688733203e+05	1.280445875380499521e+06
1.236209543736769070e-06	5.434405920576147037e+05	1.310937330085842405e+06
1.276750704319264407e-06	5.546890218833904946e+05	1.341210675500937039e+06
1.318621401394748678e-06	5.655789831129808445e+05	1.370873661971458700e+06
1.361865236756082925e-06	5.768260777017035289e+05	1.401509438131196424e+06
1.406527242105236574e-06	5.884420177423296263e+05	1.433149906357219676e+06
1.452653925946781372e-06	6.004388994225753704e+05	1.465828015256507555e+06
1.500293322019216825e-06	6.128292156213874696e+05	1.499577793976763729e+06
1.549495039314631713e-06	6.256258689183313400e+05	1.534434387642476941e+06
1.600310313738701654e-06	6.383913065541082760e+05	1.569404634525442030e+06
