Frequency [GHz]	Zx real [Ohm/m]	Zy real [Ohm/m]
2.282224474186896537e-06	5.259616936012750957e+05	1.147427534295450896e+06
2.357069413996727979e-06	5.361241530087002320e+05	1.172337702125068521e+06
2.434368873543112862e-06	5.466198875480290735e+05	1.198064792230714811e+06
2.514203348142796913e-06	5.574202810644912533e+05	1.224551662213764852e+06
2.596655972934872394e-06	5.672083882608378772e+05	1.249006902231029235e+06
2.681812609453013329e-06	5.773174938086819602e+05	1.274264145288672065e+06
2.769761935036891063e-06	5.877581247629087884e+05	1.300349692861403571e+06
2.860595535175745131e-06	5.985411534103440354e+05	1.327290708973741857e+06
2.954407998880380251e-06	6.096778085915457923e+05	1.355115248487106990e+06
3.051297017182871440e-06	6.211796873938892968e+05	1.383852286314582685e+06
3.151363484866476280e-06	6.330587672281194245e+05	1.413531747593753505e+06
3.254711605531848180e-06	6.438666207902118331e+05	1.440969045651341090e+06
3.361449000108768764e-06	6.548507741866662400e+05	1.468914020699267741e+06
3.471686818926559579e-06	6.661951499491133727e+05	1.497775443712370936e+06
3.585539857459816780e-06	6.779115614734785631e+05	1.527583369355990086e+06
3.703126675869923221e-06	6.900122095728367567e+05	1.558368837930150097e+06
3.824569722466998750e-06	7.025096951826596633e+05	1.590163907693200978e+06
3.949995461220647668e-06	7.154170324827176519e+05	1.623001688245475525e+06
4.079534503452449404e-06	7.273173838034677319e+05	1.653653084301180206e+06
4.213321743847289341e-06	7.391417837351211347e+05	1.684245967392313993e+06
4.351496500925044872e-06	7.513539616926345043e+05	1.715842135883046780e+06
4.494202662119142613e-06	7.639666347524120938e+05	1.748474492249102332e+06
4.641588833612781958e-06	7.769929370439662598e+05	1.782177017994065536e+06
4.793808495089106764e-06	7.904464334270664258e+05	1.816984809035823913e+06
4.951020159556351225e-06	8.043411336174240569e+05	1.852934112253490835e+06
5.113387538414320594e-06	8.173468613148685545e+05	1.886886029550733278e+06
5.281079711934330620e-06	8.299466416451022960e+05	1.919984930449454347e+06
5.454271305329836335e-06	8.429596283935036045e+05	1.954169300929960795e+06
5.633142670601352205e-06	8.563993725537830032e+05	1.989474738676191308e+06
5.817880074344935696e-06	8.702798695208587451e+05	2.025938008788593113e+06
6.008675891719681185e-06	8.846155736648706952e+05	2.063597082069217227e+06
6.205728806776500758e-06	8.994214133831558283e+05	2.102491174562397413e+06
6.409244019356456972e-06	9.135193761232235702e+05	2.139747137392729055e+06
6.619433458774388568e-06	9.267954908906781347e+05	2.175089675223741680e+06
6.836516004510238809e-06	9.405069922828573035e+05	2.211591262108259834e+06
7.060717714137765353e-06	9.546681586873984197e+05	2.249289908749269787e+06
7.292272058728313350e-06	9.692937367478371598e+05	2.288224872400581837e+06
7.531420165974376510e-06	9.843989567199276062e+05	2.328436697747112252e+06
7.778411071286482598e-06	9.999995483315784950e+05	2.369967259125851095e+06
8.033501977124735881e-06	1.015144464066553512e+06	2.410424872580247931e+06
8.296958520834915102e-06	1.028960409309885348e+06	2.447613655862016138e+06
8.569055051268345481e-06	1.043229444773678202e+06	2.486022035321899224e+06
8.850074914473438512e-06	1.057966429430249380e+06	2.525690007289612666e+06
9.140310748756224233e-06	1.073186709547925508e+06	2.566658879763774108e+06
9.440064789417603028e-06	1.088906134671792854e+06	2.608971315427748952e+06
9.749649183484097127e-06	1.105141074128517881e+06	2.652671376076162793e+06
1.006938631476026946e-05	1.121249204174837330e+06	2.696098692883951124e+06
1.039960913954120295e-05	1.135429043246920686e+06	2.734593425921231508e+06
1.074066153333432437e-05	1.150073906340025831e+06	2.774350583408758976e+06
1.109289864895222712e-05	1.165199043792260112e+06	2.815411566217951942e+06
1.145668728634872662e-05	1.180820206072477857e+06	2.857819132950700819e+06
1.183240627458378028e-05	1.196953660181936575e+06	2.901617444465782493e+06
1.222044686631488820e-05	1.213616206593843177e+06	2.946852109865507111e+06
1.262121314522546164e-05	1.230559189933241811e+06	2.992865183672535699e+06
1.303512244681508904e-05	1.244887425896100234e+06	3.031984139464728534e+06
1.346260579298911035e-05	1.259685552516232245e+06	3.072385990925075486e+06
1.390410834090069648e-05	1.274968979731773259e+06	3.114112810273091309e+06
1.436008984651260800e-05	1.290753622845651815e+06	3.157208049475458916e+06
1.483102514336102853e-05	1.307055919098884799e+06	3.201716585494448431e+06
1.531740463702079875e-05	1.323892844787407666e+06	3.247684767020288389e+06
1.581973481578601704e-05	1.341281932940224651e+06	3.295160462736070156e+06
1.633853877809860416e-05	1.355715980670196004e+06	3.334662006636955775e+06
1.687435677727375848e-05	1.370406267335873796e+06	3.374871978053577244e+06
1.742774678408917511e-05	1.385578318014563993e+06	3.416400624703272711e+06
1.799928506782476860e-05	1.401247932027923642e+06	3.459291192186805420e+06
1.858956679635688644e-05	1.417431426832124824e+06	3.503588344332811423e+06
1.919920665593282809e-05	1.434145655009940267e+06	3.549338209708215203e+06
1.982883949127071257e-05	1.451408021820080699e+06	3.596588429653936997e+06
2.047912096665083489e-05	1.466002685024548322e+06	3.636510853975070175e+06
2.115072824868794552e-05	1.480290747619050322e+06	3.675586943860986270e+06
2.184436071149428344e-05	1.495047383395979879e+06	3.715944523639152292e+06
